date,timeStamp,temperature,outside temperature,humidity,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-04-03,07:57:15,18.6,2.04,55.117,1032.48,597272.2107535325,16.704432999999998,55.117001,0.0,2571.196533,611911.0,55.541359,158.871902,3.0,103248.0,20.6,257.119659,20.535288
2023-04-03,07:59:48,15.89,3.37,45.57100000000001,1033.71,635919.2047933936,86.25188399999998,45.570999,0.0,3657.165527,657879.0,45.738934,208.520157,0.0,103371.0,17.889999,365.716553,17.825283
2023-04-03,09:10:11,16.05,3.37,46.077,1033.73,791950.3137223193,33.531921000000004,46.077,0.0,3032.167725,772311.0,46.43821,174.991455,3.0,103373.0,18.049999,303.216766,17.985279000000006
2023-04-03,09:15:11,16.39,3.49,46.369,1033.67,867698.092189253,13.571276999999998,46.368999,0.0,2433.78418,853890.0,46.470909000000006,143.140839,3.0,103367.0,18.389999,243.378418,18.325304
2023-04-03,09:20:12,16.86,3.58,45.486000000000004,1033.71,942164.6780068256,6.468702,45.486000000000004,0.0,1943.6024170000005,935551.0,45.623589,116.944275,3.0,103371.0,18.860001,194.360245,18.795303
2023-04-03,09:23:58,16.94,3.71,46.223,1033.86,930018.9148952216,6.435606,46.223,0.0,1940.2092289999998,922131.0,44.41350900000001,116.03973400000001,0.0,103386.0,18.940001000000002,194.02092,18.875296
2023-04-03,09:29:15,17.88,3.83,43.775,1033.86,1020202.5206171728,2.688883,43.775002,0.0,1362.877075,1022727.0,43.977264,84.942894,0.0,103386.0,19.879999,136.287704,19.815296
2023-04-03,09:34:16,18.34,3.83,43.219,1033.92,1078292.316647161,1.626474,43.219002,0.0,1030.317505,1088710.0,43.319542,67.16507,3.0,103392.0,20.34,103.031754,20.275291
2023-04-03,09:39:16,18.68,4.14,42.927,1033.92,1128071.984667473,1.09419,42.926998,0.0,768.08606,1146010.0,43.027203,53.093071,3.0,103392.0,20.68,76.80860899999998,20.615305
2023-04-03,09:44:17,19.09,4.17,42.375,1034.0,1153846.657421932,0.7953600000000001,42.375,0.0,622.829712,1175958.0,42.501915000000004,41.70894600000001,3.0,103400.0,21.09,55.707423999999996,21.025284
2023-04-03,09:49:18,19.24,4.36,43.166000000000004,1034.0,1168981.9854605636,0.557435,43.220001,0.0,528.773315,1212938.0,42.820568,28.927891,3.0,103398.0,21.540001,32.193333,21.475304
2023-04-03,09:54:19,19.28,4.38,43.091,1034.0,1188235.7986231141,0.502984,43.091,0.0,501.57428,1216216.0,43.269141999999995,25.214405,2.0,103400.0,21.280001000000002,25.393572,21.215304999999997
2023-04-03,09:59:20,19.25,4.53,42.65600000000001,1034.09,1218825.9277377368,0.514972,42.655998,0.0,507.80722,1252319.0,42.873165,26.03503,2.0,103409.0,21.25,26.951803,21.185305
2023-04-03,10:04:21,19.66,4.73,43.867,1034.13,1227715.2544159542,0.505206,43.867001,0.0,502.74115,1262862.0,43.976772,25.355314,2.0,103413.0,21.66,25.685289,21.595304000000002
2023-04-03,10:09:21,20.22,4.89,43.713,1034.13,1221774.6990064485,0.504957,43.713001,0.0,502.610535,1255814.0,43.835976,25.327572,2.0,103413.0,22.219999,25.652632,22.155304
2023-04-03,10:14:22,20.21,5.17,43.114,1034.19,1243842.8706415957,0.505587,43.113997999999995,0.0,502.94043,1282051.0,43.280178,25.365076000000002,2.0,103419.0,22.209999,25.735109,22.145301999999997
2023-04-03,10:19:23,20.23,5.2,41.986000000000004,1034.23,1279561.3180164727,0.5,41.986000000000004,0.0,500.0,1324828.0,42.13694,25.0,2.0,103423.0,22.23,25.0,22.165291
2023-04-03,10:24:23,20.39,5.35,41.362,1034.23,1301546.8996584627,0.5,41.362,0.0,500.0,1351351.0,41.540649,25.0,2.0,103423.0,22.389999,25.0,22.325304
2023-04-03,10:29:24,19.09,5.45,37.544000000000004,1034.23,1409302.8372008381,0.6263850000000001,37.543999,0.0,559.632446,1483516.0,37.748573,32.197289000000005,3.0,103423.0,21.09,39.908108,21.02528
2023-04-03,10:34:24,18.96,5.47,37.081,1034.17,1583072.5936658068,0.563437,37.081001,0.0,531.607483,1543739.0,37.271366,28.82825900000001,3.0,103417.0,20.959999,32.901871,20.895301999999997
2023-04-03,10:39:25,18.8,5.57,37.512,1034.15,1633423.6745622358,0.502584,37.512001,0.0,501.363953,1597633.0,37.698475,25.163559,2.0,103415.0,20.799999,25.340984,20.735302
2023-04-03,10:44:25,18.81,5.71,38.389,1034.23,1654833.9186053176,0.5,38.389,0.0,500.0,1620648.0,38.483574,25.0,2.0,103423.0,20.809998999999998,25.0,20.745302
2023-04-03,10:49:26,19.21,5.82,38.883,1034.25,1664835.659215146,0.5,38.882999,0.0,500.0,1631420.0,38.970108,25.0,2.0,103425.0,21.209999,25.0,21.145304
2023-04-03,10:54:26,19.57,5.94,39.346,1034.21,1658456.9803376594,0.503005,39.346001,0.0,501.585358,1624549.0,39.439471999999995,25.177070999999998,2.0,103421.0,21.57,25.396339,21.505281
2023-04-03,10:59:27,19.62,6.07,39.653,1034.23,1641387.2763033463,0.526289,39.653,0.0,513.559692,1606187.0,39.828362,26.500084,3.0,103423.0,21.620001,28.389917,21.555283
2023-04-03,11:04:27,19.53,6.33,40.928,1034.23,1620321.3494187682,0.514584,40.928001,0.0,507.60794100000004,1583578.0,41.076065,25.842896,3.0,103423.0,21.530001000000002,26.901984999999996,21.465301999999998
2023-04-03,11:09:28,19.58,6.47,40.74800000000001,1034.17,1629032.7519779287,0.528452,40.748001,0.0,514.6446530000002,1592920.0,40.838223,26.6201,3.0,103417.0,21.58,28.661156,21.515295
2023-04-03,11:14:28,19.62,6.53,40.969,1034.11,1629909.04691,0.5115149999999999,40.969002,0.0,506.02477999999996,1593861.0,41.191895,25.668076,2.0,103411.0,21.620001000000002,26.506199,21.555294
2023-04-03,11:19:29,19.68,6.91,41.246,1034.13,1609989.8666832119,0.567654,41.245998,0.0,533.580322,1572510.0,41.407368,28.726685,3.0,103413.0,21.68,33.395081,21.615282
2023-04-03,11:24:29,21.26,6.97,39.282,1034.17,1584728.5268446074,0.517941,39.282001,0.0,509.32836900000007,1545507.0,38.996567,26.038843,3.0,103417.0,23.26,27.33209,23.195292000000002
2023-04-03,11:29:30,24.01,7.07,34.278,1034.06,1618590.2373719376,0.5,34.258999,0.0,500.0,1602374.0,33.880417,25.0,2.0,103409.0,26.280001,25.0,26.215307
2023-04-03,11:34:36,24.15,7.57,33.871,1034.06,1622056.168343704,0.5113260000000001,33.682999,0.0,505.92736799999994,1601423.0,33.513252,25.629549,3.0,103406.0,26.43,26.481844,26.365303000000004
2023-04-03,11:39:41,19.87,7.69,39.926,1034.09,1608280.7484318719,0.889227,39.925999,0.0,652.349243,1570681.0,40.302788,41.23719000000001,3.0,103409.0,21.870001,63.08730300000001,21.805281
