date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,download speed,ping,upload speed
2024-02-19,00:02:18,17.41,8.6,70.257,728,-1.0,-1.0,1027.39,,-1.0,-1.0,-1.0
2024-02-19,00:07:18,17.38,8.62,70.265,724,-1.0,-1.0,1027.45,,95.56601577231024,20.355,94.74490784942492
2024-02-19,00:12:18,17.36,8.62,70.205,720,-1.0,-1.0,1027.51,,95.97237406099475,22.345,69.61495721141195
2024-02-19,00:17:18,17.34,8.59,70.237,708,-1.0,-1.0,1027.57,,97.28452225909305,20.208,94.35666781933679
2024-02-19,00:22:18,17.31,8.56,70.107,698,-1.0,-1.0,1027.61,,97.9917046479387,20.9,91.09227082000704
2024-02-19,00:27:18,17.29,8.56,70.066,679,-1.0,-1.0,1027.69,,96.31457800633743,20.227,90.48672127085665
2024-02-19,00:32:18,17.28,8.56,69.571,668,-1.0,-1.0,1027.75,,95.58836273072792,18.769000000000002,93.39106971291376
2024-02-19,00:37:18,17.27,8.55,69.403,659,-1.0,-1.0,1027.82,,97.34840344817728,21.792,35.982222250346204
2024-02-19,00:42:18,17.25,8.48,69.40100000000001,658,-1.0,-1.0,1027.86,,96.10741265846657,20.961,95.47437117950842
2024-02-19,00:47:18,17.24,8.44,69.5,656,-1.0,-1.0,1027.9,,96.2356980064692,22.505,92.14973905639314
2024-02-19,00:52:18,17.23,8.44,69.564,643,-1.0,-1.0,1027.98,,2.2095277682419945,19.379,3.0390989926133503
2024-02-19,00:57:18,17.22,8.39,69.251,636,-1.0,-1.0,1027.98,,94.4006424986306,20.168,92.96089937174676
2024-02-19,01:02:18,17.22,8.3,69.126,630,-1.0,-1.0,1028.02,,-1.0,-1.0,-1.0
2024-02-19,01:07:18,17.2,8.22,69.12,629,-1.0,-1.0,1028.08,,95.91566620077738,19.348,93.87955561434453
2024-02-19,01:12:18,17.2,8.22,69.154,630,-1.0,-1.0,1028.08,,97.2401911459053,20.352999999999998,38.269151065415365
2024-02-19,01:17:18,17.19,8.22,69.205,627,-1.0,-1.0,1028.12,,97.34320071623009,20.115,66.05953363985107
2024-02-19,01:22:18,17.18,8.22,69.003,614,-1.0,-1.0,1028.14,,97.88227304961391,19.869,30.028288422890377
2024-02-19,01:27:18,17.17,8.22,68.906,605,-1.0,-1.0,1028.16,,95.91573818165784,21.938,97.47962812727171
2024-02-19,01:32:18,17.16,8.17,68.931,611,-1.0,-1.0,1028.16,,98.51694457630279,20.029,92.76453150570158
